"Owner","Certificate Issuer Organization","Certificate Issuer Organizational Unit","Common Name or Certificate Name","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Trust Bits","Distrust for TLS After Date","Distrust for S/MIME After Date","EV Policy OID(s)","Approval Bug","NSS Release When First Included","Firefox Release When First Included","Test Website - Valid","Test Website - Expired","Test Website - Revoked","Mozilla Applied Constraints","Company Website","Geographic Focus","Certificate Policy (CP)","Certification Practice Statement (CPS)","Certificate Practice & Policy Statement (CP/CPS)","Standard Audit","NetSec Audit","TLS BR Audit","TLS EVG Audit","S/MIME BR Audit","Audit Firm","Standard Audit Type","Standard Audit Statement Dt"
"HARICA","Hellenic Academic and Research Institutions CA","","HARICA Client RSA Root CA 2021","5552F81EDB1B242C9EBB9618CD02283E","1BE7ABE30686B16348AFD1C61B6866A0EA7F4821E67D5E8AF937CF8011BC750D","8B6F2AB0170C4A96F596E14BA5AE818E5E3B3854C17266AAF0FBF3F0FC25089C","2021.02.19","2045.02.13","RSA 4096 bits","SHA256WithRSA","Email","","","Not Applicable","https://bugzilla.mozilla.org/show_bug.cgi?id=1695486","NSS 3.71","Firefox 94","","","","","https://www.harica.gr/","Greece, Global","","","https://repo.harica.gr/documents/CPS-EN-4.10.1.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","","","https://www.qmscert.com/share/270625-08-AL.pdf","QMSCERT","ETSI EN 319 411","2025.06.27"
"HARICA","Hellenic Academic and Research Institutions CA","","HARICA TLS ECC Root CA 2021","67749D8D77D83B6ADB22F4FF59E2BFCE","3F99CC474ACFCE4DFED58794665E478D1547739F2E780F1BB4CA9B133097D401","F7D4A1CB81D7DF399F79C85806897E5AEA593FA0039235FC460D9B2A46876B1C","2021.02.19","2045.02.13","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1695487","NSS 3.71","Firefox 94","https://tls-ecc-valid-ev.root2021.harica.gr","https://tls-ecc-expired-ev.root2021.harica.gr","https://tls-ecc-revoked-ev.root2021.harica.gr","","https://www.harica.gr/","Greece, Global","","","https://repo.harica.gr/documents/CPS-EN-4.10.1.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-05-AL.pdf","https://www.qmscert.com/share/270625-06-AL.pdf","","QMSCERT","ETSI EN 319 411","2025.06.27"
"HARICA","Hellenic Academic and Research Institutions CA","","HARICA TLS RSA Root CA 2021","39CA931CEF43F3C68E93C7F46489387E","D95D0E8EDA79525BF9BEB11B14D2100D3294985F0C62D9FABD9CD999ECCB7B1D","F1ED5228909DEC15E874670734653EB3310CAFCC7A581BA5CDE3019DC0C72C51","2021.02.19","2045.02.13","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1695487","NSS 3.71","Firefox 94","https://tls-rsa-valid-ev.root2021.harica.gr","https://tls-rsa-expired-ev.root2021.harica.gr","https://tls-rsa-revoked-ev.root2021.harica.gr","","https://www.harica.gr/","Greece, Global","","","https://repo.harica.gr/documents/CPS-EN-4.10.1.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-05-AL.pdf","https://www.qmscert.com/share/270625-06-AL.pdf","","QMSCERT","ETSI EN 319 411","2025.06.27"
"HARICA","Hellenic Academic and Research Institutions Cert. Authority","","Hellenic Academic and Research Institutions ECC RootCA 2015","00","44B545AA8A25E65A73CA15DC27FC36D24C1CB9953A066539B11582DC487B4833","A67DFA3384ED2EBDB007AD5E6A9E9AD0CC730E5EF003ACB9D2BF6A8FDC0B62CA","2015.07.07","2040.06.30","EC secp384r1","ecdsaWithSHA256","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1690054","NSS 3.25","Firefox 49","https://haricaeccrootca2015-valid-ev.harica.gr","https://haricaeccrootca2015-expired-ev.harica.gr","https://haricaeccrootca2015-revoked-ev.harica.gr","","https://www.harica.gr/","Greece, Global","","","https://repo.harica.gr/documents/CPS-EN-4.10.1.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-05-AL.pdf","https://www.qmscert.com/share/270625-06-AL.pdf","https://www.qmscert.com/share/270625-08-AL.pdf","QMSCERT","ETSI EN 319 411","2025.06.27"
"HARICA","Hellenic Academic and Research Institutions Cert. Authority","","Hellenic Academic and Research Institutions RootCA 2015","00","A040929A02CE53B4ACF4F2FFC6981CE4496F755E6D45FE0B2A692BCD52523F36","3320D8C4A37FDAAA85D4E251A05D2EC661C6873AD437DAF892602E151A2DA6CF","2015.07.07","2040.06.30","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1690054","NSS 3.25","Firefox 49","https://haricarootca2015-valid-ev.harica.gr","https://haricarootca2015-expired-ev.harica.gr","https://haricarootca2015-revoked-ev.harica.gr","","https://www.harica.gr/","Greece, Global","","","https://repo.harica.gr/documents/CPS-EN-4.10.1.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-04-AL.pdf","https://www.qmscert.com/share/270625-05-AL.pdf","https://www.qmscert.com/share/270625-06-AL.pdf","https://www.qmscert.com/share/270625-08-AL.pdf","QMSCERT","ETSI EN 319 411","2025.06.27"
"IdenTrust Services, LLC","IdenTrust","","IdenTrust Commercial Root CA 1","0A0142800000014523C844B500000002","5D56499BE4D2E08BCFCAD08A3E38723D50503BDE706948E42F55603019E528AE","89B8F1171882FB89B23E8779EAC21869AC06C62183619A22340AC14D8BE58EEB","2014.01.16","2034.01.16","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1037590","NSS 3.18","Firefox 38","https://identrust-commercial-ov-valid.identrustssl.com/","https://identrust-commercial-ov-expired.identrustssl.com/","https://identrust-commercial-ov-revoked.identrustssl.com/","","http://www.identrust.com/","USA","https://www.identrust.com/sites/default/files/resources/identrust_trustid_cp_v4.9.2_20241204.pdf","https://www.identrust.com/sites/default/files/resources/identrust_TrustID_cps_v4.9.2_20241204.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6d57d8dc-4ccd-4bc2-a577-df72ddae958a","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=417a8724-a2c5-4dfb-ad9e-357b4ca3dc4c","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e412e59c-ea61-4fe3-a4d9-c1356a6ce957","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=488d5e70-a598-4b90-97da-be62715ea051","Schellman & Company, LLC.","WebTrust","2024.08.27"
"IdenTrust Services, LLC","IdenTrust","","IdenTrust Public Sector Root CA 1","0A0142800000014523CF467C00000002","30D0895A9A448A262091635522D1F52010B5867ACAE12C78EF958FD4F4389F2F","961F12D77D4812E6F76FCC1E57681EBF94A6416F4B43699DCA0D91B7B7037DE6","2014.01.16","2034.01.16","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1037590","NSS 3.18","Firefox 38","https://identrust-public-ov-valid.identrustssl.com/","https://identrust-public-ov-expired.identrustssl.com/","https://identrust-public-ov-revoked.identrustssl.com/","","http://www.identrust.com/","USA","https://www.identrust.com/sites/default/files/resources/identrust_trustid_cp_v4.9.2_20241204.pdf","https://www.identrust.com/sites/default/files/resources/identrust_TrustID_cps_v4.9.2_20241204.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6d57d8dc-4ccd-4bc2-a577-df72ddae958a","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=417a8724-a2c5-4dfb-ad9e-357b4ca3dc4c","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=488d5e70-a598-4b90-97da-be62715ea051","Schellman & Company, LLC.","WebTrust","2024.08.27"
"Internet Security Research Group","Internet Security Research Group","","ISRG Root X1","008210CFB0D240E3594463E0BB63828B00","96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6","DA43F86604EB9619893C744D6AFBC37A7A57A0FBA3841E8D95488F5C798B150A","2015.06.04","2035.06.04","RSA 4096 bits","SHA256WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1204656","NSS 3.26","Firefox 50","https://valid-isrgrootx1.letsencrypt.org/","https://expired-isrgrootx1.letsencrypt.org/","https://revoked-isrgrootx1.letsencrypt.org/","","https://letsencrypt.org/","Global","","","https://letsencrypt.org/documents/isrg-cp-cps-v5.8/","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=f9b20fec-0378-41b0-920d-6080a707e545","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=137241c2-c9e1-4c2f-b529-86f3a0f12dab","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=137241c2-c9e1-4c2f-b529-86f3a0f12dab","","","Schellman & Company, LLC.","WebTrust","2024.11.20"
"Internet Security Research Group","Internet Security Research Group","","ISRG Root X2","41D29DD172EAEEA780C12C6CE92F8752","69729B8E15A86EFC177A57AFB7171DFC64ADD28C2FCA8CF1507E34453CCB1470","04FE9A559A78D55729B7E5D79B173EAB49A194DF035D011F6FB6D194638A28ED","2020.09.04","2040.09.17","EC secp384r1","ecdsaWithSHA384","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1701317","NSS 3.74","Firefox 97","https://valid-isrgrootx2.letsencrypt.org","https://expired-isrgrootx2.letsencrypt.org","https://revoked-isrgrootx2.letsencrypt.org","","https://letsencrypt.org/","Global","","","https://letsencrypt.org/documents/isrg-cp-cps-v5.8/","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=f9b20fec-0378-41b0-920d-6080a707e545","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=137241c2-c9e1-4c2f-b529-86f3a0f12dab","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=137241c2-c9e1-4c2f-b529-86f3a0f12dab","","","Schellman & Company, LLC.","WebTrust","2024.11.20"
"iTrusChina Co., Ltd.","iTrusChina Co.,Ltd.","","vTrus ECC Root CA","6E6ABC59AA53BE983967A2D26BA43BE66D1CD6DA","30FBBA2C32238E2A98547AF97931E550428B9B3F1C8EEB6633DCFA86C5B27DD3","049E32C4A0786A348B840CD1FC96839CC52DFD8F6A8CDC1079B2142253067EF5","2018.07.31","2043.07.31","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1554846","NSS 3.74","Firefox 97","https://eccevtest.itrus.cn/","https://expiredecc.itrus.cn/","https://revokeecc.itrus.cn/","","https://www.itrus.com.cn/","China","","","https://www.itrus.com.cn/upload/file/20250430/1745992041734025525.pdf; https://www.itrus.com.cn/upload/file/20250324/1742796617745034816.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=be158e1a-4b8f-45bb-84d7-a43f25cb3d68","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=b6138e38-0f75-488e-b644-17cca2bb91de","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d3d14857-e7ac-426e-add8-6c99d3c77a87","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=16716175-2579-4689-9f06-d661e0822695","","SunRise CPAs / DFK International","WebTrust","2025.03.28"
"iTrusChina Co., Ltd.","iTrusChina Co.,Ltd.","","vTrus Root CA","43E37113D8B359145DB7CE8CFD35FD6FBC058D45","8A71DE6559336F426C26E53880D00D88A18DA4C6A91F0DCB6194E206C5C96387","850DAE90B3EA23357B0D4B82CAD84252C778CF731F738AAC9371F14AEB0DD0B6","2018.07.31","2043.07.31","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1554846","NSS 3.74","Firefox 97","https://evtest.itrus.cn/","https://expiredrsa.itrus.cn/","https://revokersa.itrus.cn/","","https://www.itrus.com.cn/","China","","","https://www.itrus.com.cn/upload/file/20250430/1745992041734025525.pdf; https://www.itrus.com.cn/upload/file/20250324/1742796617745034816.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=be158e1a-4b8f-45bb-84d7-a43f25cb3d68","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=b6138e38-0f75-488e-b644-17cca2bb91de","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d3d14857-e7ac-426e-add8-6c99d3c77a87","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=16716175-2579-4689-9f06-d661e0822695","","SunRise CPAs / DFK International","WebTrust","2025.03.28"
"Izenpe S.A.","IZENPE S.A.","","Izenpe.com","00B0B75A16485FBFE1CBF58BD719E67D","2530CC8E98321502BAD96F9B1FBA1B099E2D299E0F4548BB914F363BC0D4531F","A2E476CF81D072DAA490850C466CD44A66F994CA38AEAC731A2D8F8385E9D090","2007.12.13","2037.12.13","RSA 4096 bits","SHA256WithRSA","Websites","","","1.3.6.1.4.1.14777.6.1.1, 1.3.6.1.4.1.14777.6.1.2","https://bugzilla.mozilla.org/show_bug.cgi?id=361957","NSS 3.12.9","Firefox 4.0","https://test-ev-qualified.izenpe.eus","https://test-expired-ev.izenpe.eus","https://test-revoked-ev.izenpe.eus","","http://www.izenpe.com","Basque Country, Spain","https://www.izenpe.eus/contenidos/informacion/doc_juridica/en_def/adjuntos/IZNP_CP_Website_authentication_certificates_v2.4.pdf; https://www.izenpe.eus/contenidos/informacion/doc_juridica/en_def/adjuntos/IZNP_CP_Website_authentication_certificates_v2.3.pdf","https://www.izenpe.eus/contenidos/informacion/dpc_izenpe/en_def/adjuntos/DOC_P_CPS_v7.7.pdf","https://www.izenpe.eus/contenidos/informacion/cps_ssl/en_def/adjuntos/cp_cps_2.7.pdf; https://www.izenpe.eus/contenidos/informacion/cps_ssl/en_def/adjuntos/cp_cps_2.6.pdf; https://www.izenpe.eus/contenidos/informacion/cps_ssl/en_def/adjuntos/Certificate-Policy-Certification-Practices-Statement-for-Website-Authenticacion-Certificates_v2.5.pdf","https://eidas.aenor.com/www.aenor.com/Certificacion_Documentos/eiDas/1-AENOR-AAL_PSC20200004-2024-IZENPE_Standard_Audit.pdf","","https://eidas.aenor.com/www.aenor.com/Certificacion_Documentos/eiDas/2-AENOR-AAL_PSC20200004-2024-IZENPE_TLS-BR_Audit.pdf","https://eidas.aenor.com/www.aenor.com/Certificacion_Documentos/eiDas/3-AENOR-AAL_PSC20200004-2024-IZENPE_TLS-EV_Audit.pdf","","AENOR CONFIA, S.A. (Unipersonal)","ETSI EN 319 411","2024.12.16"
"Krajowa Izba Rozliczeniowa S.A. (KIR)","Krajowa Izba Rozliczeniowa S.A.","","SZAFIR ROOT CA2","3E8A5D07EC55D232D5B7E3B65F01EB2DDCE4D6E4","A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE","7E424C7C6EB92B46962CAF9AE6B4CAADF17FB0728382CF701F7B6FBDEDB13FDC","2015.10.19","2035.10.19","RSA 2048 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=817994","NSS 3.23","Firefox 46","https://ssl.elektronicznypodpis.pl/","https://expired.elektronicznypodpis.pl/","https://revoked.elektronicznypodpis.pl/","","http://www.kir.com.pl/","Poland","https://www.elektronicznypodpis.pl/storage/file/core_files/2025/3/28/ace9e80ba96e217737a6997e9f7af868/Certification_Policy_KIR_Trusted_nq_certificates_1.14_20250328.pdf","https://www.elektronicznypodpis.pl/storage/file/core_files/2025/3/28/03e80345b8d5b55498d1a378dd627d41/Certification_Practice_Statement_KIR_Trusted_nq_certificates_1_23_20250328.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=8e3a86ed-e86c-4309-be1b-e1b060341daf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dadb45dd-ba55-491e-a190-997565195f65","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=94d5f95a-1cd6-4a04-ad6f-31035c2ebee6","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=543f4c50-369b-4a51-a15a-3bdc5d33d033","Ernst & Young, LLP","WebTrust","2025.06.13"
"LAWtrust","LAWtrust","","LAWtrust Root CA2 (4096)","551A6EB1","48E1CF9E43B688A51044160F46D773B8277FE45BEAAD0E4DF90D1974382FEA99","B6A257A74BB1B163CC9764DF6B396B47ECBA4E69EB6F54C2209324A83E4ABD87","2023.02.14","2053.02.14","RSA 4096 bits","SHA256WithRSA","Email","","","","https://bugzilla.mozilla.org/show_bug.cgi?id=1710831","NSS 3.92","Firefox 117","","","","","https://www.lawtrust.co.za/","South Africa","https://www.lawtrust.co.za/wp-content/uploads/2024/10/LT_ISP_IS_CP_V021%202024-09-02.pdf","","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6dde1570-05d2-438a-a6a7-df1e456e755f","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=29844daf-331e-4371-9df9-6e5127f28cf3","","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a57f95b-3fd9-44da-9b0c-1ade3140a08e","KPMG","WebTrust","2025.03.14"
"Microsec Ltd.","Microsec Ltd.","","e-Szigno Root CA 2017","015448EF21FD97590DF5040A","BEB00B30839B9BC32C32E4447905950641F26421B15ED089198B518AE2EA1B99","CADE6C91BD5484A703610123F3FD944E860AAAC3774940A92E1EE58A2339845A","2017.08.22","2042.08.22","EC secp256r1","ecdsaWithSHA256","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1445364","NSS 3.54","Firefox 79","https://eqtlsca2018-valid.e-szigno.hu","https://eqtlsca2018-expired.e-szigno.hu","https://eqtlsca2018-revoked.e-szigno.hu","","https://e-szigno.hu/en/","Hungary, Europe","https://e-szigno.hu/docs/latest-regulation/eidas_hr_all_all/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_all_all/eng","","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_standard_v10_ds.pdf","","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_TLS-BR_v10_ds.pdf","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_TLS-EV_v10_ds.pdf","https://www.hunguard.hu/wp-content/uploads/2025/07/Attestation_letter_010_SMIME-BR_v11_Microsec_ds.pdf","Hunguard","ETSI EN 319 411","2024.11.26"
"Microsec Ltd.","Microsec Ltd.","","Microsec e-Szigno Root CA 2009","00C27E43044E473F19","3C5F81FEA5FAB82C64BFA2EAECAFCDE8E077FC8620A7CAE537163DF36EDBF378","1F520FB57E00CA3E0EF4CE0704C8BA8934069066F88D4F48DDB9A1A04E60BF56","2009.06.16","2029.12.30","RSA 2048 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=510506","NSS 3.12.8","Firefox 3.6.12","https://qtlsca2018-valid.e-szigno.hu/","https://qtlsca2018-expired.e-szigno.hu/","https://qtlsca2018-revoked.e-szigno.hu/","","https://e-szigno.hu/en/","Hungary, Europe","https://e-szigno.hu/docs/latest-regulation/eidas_hr_all_all/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_all_all/eng","","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_standard_v10_ds.pdf","","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_TLS-BR_v10_ds.pdf","https://www.hunguard.hu/wp-content/uploads/2024/11/Attestation_letter_010_TLS-EV_v10_ds.pdf","https://www.hunguard.hu/wp-content/uploads/2025/07/Attestation_letter_010_SMIME-BR_v11_Microsec_ds.pdf","Hunguard","ETSI EN 319 411","2024.11.26"
"Microsoft Corporation","Microsoft Corporation","","Microsoft ECC Root Certificate Authority 2017","66F23DAF87DE8BB14AEA0C573101C2EC","358DF39D764AF9E1B766E9C972DF352EE15CFAC227AF6AD1D70E8E4A6EDCBA02","9E1DF5CA54D3B67F982329387843DFEB63F0CEA067510D04879123AA9814BE87","2019.12.18","2042.07.18","EC secp384r1","ecdsaWithSHA384","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1448093","NSS 3.54","Firefox 79","https://acteccroot2017.pki.microsoft.com/","https://expeccroot2017.pki.microsoft.com/","https://rvkeccroot2017.pki.microsoft.com/","","https://www.microsoft.com/pkiops/docs/repository.htm","Global","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.9.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_public_tls_CPS_v3.3.2.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=28efc2e1-0a2a-48c8-9ec0-5343118da987","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dc446edf-d5ff-4fdd-b35a-853136236051","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0436398e-8a3b-42d4-84c8-f15b4149087c","","","Deloitte","WebTrust","2025.07.16"
"Microsoft Corporation","Microsoft Corporation","","Microsoft RSA Root Certificate Authority 2017","1ED397095FD8B4B347701EAABE7F45B3","C741F70F4B2A8D88BF2E71C14122EF53EF10EBA0CFA5E64CFA20F418853073E0","5131CFC5D520AD083F4F27CDE3EC234A0EF6355403E4ED5390E530B423E9BEB3","2019.12.18","2042.07.18","RSA 4096 bits","SHA384WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1448093","NSS 3.54","Firefox 79","https://actrsaroot2017.pki.microsoft.com/","https://exprsaroot2017.pki.microsoft.com/","https://rvkrsaroot2017.pki.microsoft.com/","","https://www.microsoft.com/pkiops/docs/repository.htm","Global","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_CP_v3.1.9.pdf","https://www.microsoft.com/pkiops/Docs/Content/policy/Microsoft_PKI_Services_public_tls_CPS_v3.3.2.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=28efc2e1-0a2a-48c8-9ec0-5343118da987","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dc446edf-d5ff-4fdd-b35a-853136236051","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0436398e-8a3b-42d4-84c8-f15b4149087c","","","Deloitte","WebTrust","2025.07.16"
"NAVER Cloud Trust Services","NAVER BUSINESS PLATFORM Corp.","","NAVER Global Root Certification Authority","0194301EA20BDDF5C5332AB1434471F8D6504D0D","88F438DCF8FFD1FA8F429115FFE5F82AE1E06E0C70C375FAAD717B34A49E7265","B2070FFAC9FF38611868D49E935FEDAEE513B7962568F3DE01EAD05E0A0D3027","2017.08.18","2037.08.18","RSA 4096 bits","SHA384WithRSA","Websites","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1404221","NSS 3.60","Firefox 85","https://test-certificate.naver.com/","https://test2-certificate.naver.com/","https://test1-certificate.naver.com/","","https://navercloudtrust.com/","South Korea","","","https://ssl.pstatic.net/static/rootca/CPS/NAVER_Cloud_Trust_Services_CPS_v1.0.6.pdf; https://ssl.pstatic.net/static/rootca/CPS/NAVER_Cloud_Trust_Services_CPS_v1.0.5.pdf; https://ssl.pstatic.net/static/rootca/CPS/NAVER_Cloud_Trust_Services_CPS_v1.0.4.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=83bd1a06-1bb5-47d8-8014-05151f62f5ab","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d2c5278d-2347-45ee-8de7-81401224c236","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a2a0927a-f5e8-491f-ac32-f9aedb22ae3f","","","KPMG","WebTrust","2024.11.22"
"NETLOCK","NetLock Kft.","Tanúsítványkiadók (Certification Services)","NetLock Arany (Class Gold) Főtanúsítvány","49412CE40010","6C61DAC3A2DEF031506BE036D2A6FE401994FBD13DF9C8D466599274C446EC98","420DB8024F846B2FC1243244BE1114BC9625CD88E88B9F163E8D5FF71E0E4A84","2008.12.11","2028.12.06","RSA 2048 bits","SHA256WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1579454","NSS 3.12.6","Firefox 3.6.2","https://valid.ev.tanusitvany.hu","https://expired.ev.tanusitvany.hu","https://revoked.ev.tanusitvany.hu","","http://www.netlock.hu/","Hungary","https://netlock.hu/download/service-policy-statement-for-non-eidas-certificate-services-valid-from-01-09-2024/; https://netlock.hu/download/sp-qc-en/; https://netlock.hu/download/service-policy-for-non-qualified-certificate-services/","https://netlock.hu/en/documents/?type=document-drafts
https://netlock.hu/en/documents/; https://netlock.hu/download/sps-nqc-en/","","https://matrix-tanusito.hu/wp-content/uploads/2025/07/IT-NL25T1_AAL-03.STANDARD_V1_2_signed.pdf","","https://matrix-tanusito.hu/wp-content/uploads/2025/07/IT-NL25T1_AAL-01.TLS-BR_V1_2_signed.pdf","https://matrix-tanusito.hu/wp-content/uploads/2025/07/IT-NL25T1_AAL-02.TLS-EV_V1_2_signed.pdf","https://matrix-tanusito.hu/wp-content/uploads/2025/07/IT-NL25T1_AAL-04.SMIME_V1_2_signed.pdf","MATRIX Ltd.","ETSI EN 319 411","2025.07.30"
